chr6	32588054	32588857
chr6	32717975	32718161
chr6	34272639	34272977
chr6	34952470	34952784
chr6	37916091	37916474
chr6	38088539	38088745
chr6	38165589	38165775
chr6	38785783	38786076
chr6	39258624	39258969
chr6	39539916	39540172
chr6	39838676	39838883
chr6	41061932	41062301
chr6	41253378	41253817
chr6	43266428	43266910
chr6	43349229	43349414
chr6	47532530	47532772
chr6	49016941	49017275
chr6	49344019	49344352
chr6	51399319	51399553
chr6	51612426	51612734
chr6	52249330	52249518
chr6	52774639	52774832
chr6	52813819	52814017
chr6	55256695	55257158
chr6	55294829	55295065
chr6	56617020	56617438
chr6	57641783	57642132
chr6	58903421	58903615
chr6	59024347	59024646
chr6	59447644	59447989
chr6	65778969	65779362
chr6	66224655	66224831
chr6	66256600	66256791
chr6	67101856	67102332
chr6	67178386	67178815
chr6	71076602	71076996
chr6	71419016	71419209
chr6	71757289	71757868
chr6	72241271	72241567
chr6	72254173	72254500
chr6	72752670	72752865
chr6	80303753	80304022
chr6	82884596	82884828
chr6	82902680	82902926
chr6	83086468	83086652
chr6	85296096	85296267
chr6	86197082	86197339
chr6	86547987	86548210
chr6	86619949	86620245
chr6	87991264	87991477
chr6	88329744	88330263
chr6	88820871	88821172
chr6	88826677	88826883
chr6	89659594	89659886
chr6	90705413	90705946
chr6	91576099	91576354
chr6	91979272	91979491
chr6	94127256	94127448
chr6	97829223	97829416
chr6	99295752	99296037
chr6	99368139	99368379
chr6	99476917	99477117
chr6	103035064	103035262
chr6	103444277	103444442
chr6	106663884	106664245
chr6	107530977	107531223
chr6	108517552	108517811
chr6	108752431	108752861
chr6	112870832	112871053
chr6	112967473	112967674
chr6	113282323	113282505
chr6	113517560	113518078
chr6	114849835	114850106
chr6	115560071	115560283
chr6	115666438	115666658
chr6	116286961	116287289
chr6	119346368	119346536
chr6	120162960	120163167
chr6	120592171	120592619
chr6	120930472	120930697
chr6	120934179	120934357
chr6	121077180	121077467
chr6	123260017	123260407
chr6	124477714	124477992
chr6	124879596	124879862
chr6	125340435	125340667
chr6	126645694	126645876
chr6	126767491	126767784
chr6	127993937	127994163
chr6	128007125	128007330
chr6	128107649	128107999
chr6	128299910	128300191
chr6	129030317	129030874
chr6	129312605	129312868
chr6	134202178	134202395
chr6	134207890	134208079
chr6	134249907	134250089
chr6	135507677	135507912
chr6	136477321	136477564
chr6	141526045	141526252
chr6	144818072	144818391
chr6	145090393	145090621
chr6	145760410	145760912
chr6	145845723	145845904
chr6	146005407	146005650
chr6	146284043	146284215
chr6	146756835	146757096
chr6	146769550	146770202
chr6	147351012	147351253
chr7	4062976	4063243
chr7	4274000	4274291
chr7	6447822	6448116
chr7	12518960	12519306
chr7	13511708	13512000
chr7	16639027	16639233
chr7	16668415	16668991
chr7	16681208	16682043
chr7	17017114	17017321
chr7	18812594	18812904
chr7	19844843	19845246
chr7	19871150	19871592
chr7	25433091	25433749
chr7	25435432	25435644
chr7	25540026	25540326
chr7	27382085	27382265
chr7	28151685	28152097
chr7	29260100	29260635
chr7	29270614	29270864
chr7	29402104	29402281
chr7	30966601	30966933
chr7	34943373	34943905
chr7	34984974	34985704
chr7	35124729	35124964
chr7	35901986	35902362
chr7	35920175	35920478
chr7	36030414	36030928
chr7	37624106	37624483
chr7	37770284	37770775
chr7	38163363	38163897
chr7	39455839	39456103
chr7	41330417	41331168
chr7	43392398	43392773
chr7	43495324	43495594
chr7	43504267	43504624
chr7	43553268	43553499
chr7	43656179	43656403
chr7	44610839	44611039
chr7	45533623	45533828
chr7	46377109	46377273
chr7	46752964	46753537
chr7	47157705	47157968
chr7	47204795	47205123
chr7	47341509	47341681
chr7	49824100	49824476
chr7	64122432	64122678
chr7	64402046	64402273
chr7	64988096	64988312
chr7	65061021	65061256
chr7	65156181	65156363
chr7	65787955	65788228
chr7	66175864	66176071
chr7	66446197	66446412
chr7	66937109	66937411
chr7	67702246	67702560
chr7	68085438	68085619
chr7	68144320	68144562
chr7	68154215	68154386
chr7	73568975	73569296
chr7	74327757	74328062
chr7	74461308	74461612
chr7	74467944	74468194
chr7	75339603	75339791
chr7	79714223	79714444
chr7	79848151	79848408
chr7	79858137	79858316
chr7	80158787	80159018
chr7	80172302	80172673
chr7	81351736	81352015
chr7	82820523	82820960
chr7	83646207	83646440
chr7	83717327	83717780
chr7	84321549	84321855
chr7	88319670	88319916
chr7	89222816	89223050
chr7	89390776	89390941
chr7	92798966	92799148
chr7	96171730	96172036
chr7	96210671	96211034
chr7	96228963	96229180
chr7	96312008	96312172
chr7	97209816	97210067
chr7	98076907	98077074
chr7	98109134	98109416
chr7	101069422	101069592
chr7	102742312	102742548
chr7	103861026	103861205
chr7	109174636	109174890
chr7	109223657	109223845
chr7	109513550	109513823
chr7	110156957	110157188
chr7	110776855	110777082
chr7	112375085	112375547
chr7	116039570	116039757
chr7	116431114	116431338
chr7	116620505	116620684
chr7	116703316	116703511
chr7	118120004	118120183
chr7	125561197	125561507
chr7	126557997	126558273
chr7	127958291	127958458
chr7	128728671	128728865
chr7	130323780	130324031
chr7	130702162	130702639
chr7	132359134	132359491
chr7	132699576	132699766
chr7	132719510	132719757
chr7	135003199	135003512
chr7	135142571	135142848
chr7	137453222	137453623
chr7	138237867	138238162
chr7	139135924	139136113
chr7	139267359	139267659
chr7	140164115	140164558
chr7	140821774	140822174
chr7	141579085	141579340
chr7	144838068	144838248
chr7	145269212	145269434
chr8	3327824	3328134
chr8	3597441	3597631
chr8	6105584	6105795
chr8	6606802	6607306
chr8	8239614	8239801
chr8	8593519	8594177
chr8	8728380	8728586
chr8	8906272	8906531
chr8	10798562	10798762
chr8	10900944	10901399
chr8	11097913	11098114
chr8	11393498	11393681
chr8	11513548	11513776
chr8	13740393	13740734
chr8	13964688	13964929
chr8	14873774	14873994
chr8	22536848	22537141
chr8	22728689	22728981
chr8	22765615	22765827
chr8	23166624	23166823
chr8	24595353	24595944
chr8	24606581	24606810
chr8	25132230	25132417
chr8	25132561	25132929
chr8	25304521	25304849
chr8	25576246	25576490
chr8	26621813	26622039
chr8	26833439	26833649
chr8	26835750	26835951
chr8	26844878	26845365
chr8	32009380	32009804
chr8	33448380	33449050
chr8	33540495	33540745
chr8	33817164	33817452
chr8	35250690	35250965
chr8	35321376	35321591
chr8	35620150	35620329
chr8	36549251	36549444
chr8	40992712	40992892
chr8	45063027	45063486
chr8	46508595	46509091
chr8	46596451	46596765
chr8	46763238	46763438
chr8	47494497	47494702
chr8	57435784	57436621
chr8	61177863	61178080
chr8	64766149	64766397
chr8	65443376	65443670
chr8	67639511	67639753
chr8	70903976	70904279
chr8	71535700	71535907
chr8	72504726	72505093
chr8	72583087	72583405
chr8	72815644	72815923
chr8	75060219	75060462
chr8	75119504	75119683
chr8	75203523	75203750
chr8	77510575	77511024
chr8	78660285	78660586
chr8	79384250	79384480
chr8	79514805	79514969
chr8	80463512	80463906
chr8	81742626	81742789
chr8	82982851	82983266
chr8	83611960	83612228
chr8	84701426	84701806
chr8	84799170	84799389
chr8	86654826	86655020
chr8	86870899	86871154
chr8	87662916	87663204
chr8	91376058	91376367
chr8	91747374	91747653
chr8	94191215	94191444
chr8	94733983	94734178
chr8	94778982	94779654
chr8	104042353	104042853
chr8	104170306	104170537
chr8	105304630	105304843
chr8	105790567	105790876
chr8	107403209	107403711
chr8	107551216	107551389
chr8	108286237	108286439
chr8	108392929	108393240
chr8	108634268	108634545
chr8	108738242	108738558
chr8	108847495	108847674
chr8	110478874	110479087
chr8	110911942	110912445
chr8	114258010	114258232
chr8	114448544	114448954
chr8	114663027	114663292
chr8	114803191	114803356
chr8	116863451	116863819
chr8	116875884	116876174
chr8	117022980	117023165
chr8	117054881	117055137
chr8	117362404	117362623
chr8	117859997	117860239
chr8	119627527	119627764
chr8	119646687	119646870
chr8	120269056	120269248
chr8	120557528	120557726
chr8	121872070	121872274
chr8	122174180	122174442
chr8	122626919	122627486
chr8	122666762	122667162
chr8	123116230	123116506
chr8	123331970	123332193
chr8	124179377	124179588
chr8	124260128	124260632
chr8	124265886	124266079
chr8	124283983	124284287
chr8	126839099	126839458
chr8	127316253	127316518
chr8	127484860	127485118
chr8	128202546	128202855
chr9	4283740	4284103
chr9	11513628	11514135
chr9	12953872	12954051
chr9	13970410	13970670
chr9	14702739	14702949
chr9	14983184	14983446
chr9	20636301	20636594
chr9	20987934	20988290
chr9	21698804	21699094
chr9	21826581	21826763
chr9	23012192	23012445
chr9	25468842	25469021
chr9	25505028	25505685
chr9	31844717	31845268
chr9	32146239	32146455
chr9	32609374	32609546
chr9	33483130	33483688
chr9	35475414	35475642
chr9	36905564	36905748
chr9	37470239	37470434
chr9	37500407	37500617
chr9	37517496	37517675
chr9	40117103	40117521
chr9	40519428	40519670
chr9	40782660	40782850
chr9	41136983	41137324
chr9	42725777	42725956
chr9	42775393	42775599
chr9	42927752	42927982
chr9	45193760	45193974
chr9	45294614	45294821
chr9	46009536	46009753
chr9	48452116	48452337
chr9	49070769	49070954
chr9	50833912	50834186
chr9	51076877	51077451
chr9	61322092	61322640
chr9	62696755	62697001
chr9	62726595	62726759
chr9	62757534	62757730
chr9	65631582	65631958
chr9	69150203	69150388
chr9	69471064	69471321
chr9	70403299	70403498
chr9	70891423	70891681
chr9	72639733	72640091
chr9	72752854	72753023
chr9	73150421	73150617
chr9	73240259	73240741
chr9	75546962	75547182
chr9	77608306	77608485
chr9	78071670	78071916
chr9	82855410	82855596
chr9	86701941	86702153
chr9	94659827	94660084
chr9	96399007	96399313
chr9	96465134	96465467
chr9	99083437	99083801
chr9	99182208	99182521
chr9	99492805	99493080
chr9	104244067	104244268
chr9	104874182	104874383
chr9	105612025	105612285
chr9	107521319	107521525
chr9	107611483	107611665
chr9	107667174	107667374
chr9	107915028	107915249
chr9	108672736	108672942
chr9	109123155	109123353
chr9	109866390	109866571
chr9	110440111	110440452
chr9	118516292	118516871
chr9	118551626	118551893
chr9	118856779	118856991
chr9	118876995	118877186
chr9	121993082	121993346
chr9	123153875	123154041
chr10	4518353	4518602
chr10	4900479	4900778
chr10	4992101	4992294
chr10	7582313	7582650
chr10	7630878	7631178
chr10	8009992	8010184
chr10	8934010	8934282
chr10	8955770	8956101
chr10	9907437	9907711
chr10	9908277	9908462
chr10	10472321	10472487
chr10	11253820	11254206
chr10	12729104	12729326
chr10	13134474	13134754
chr10	18430951	18431310
chr10	18506679	18506871
chr10	19193566	19193982
chr10	19991305	19991484
chr10	20405548	20405773
chr10	21640028	21640231
chr10	24635429	24635686
chr10	24635768	24636222
chr10	24651109	24651326
chr10	25185123	25185686
chr10	25207849	25208109
chr10	26062965	26063223
chr10	26358672	26359172
chr10	28066514	28066748
chr10	28694993	28695298
chr10	37192043	37192547
chr10	37304475	37304894
chr10	39005626	39005835
chr10	40515093	40515677
chr10	40969534	40969794
chr10	41530151	41530416
chr10	41678790	41679028
chr10	41751867	41752073
chr10	43706332	43706561
chr10	45260364	45260974
chr10	51490639	51491036
chr10	53435323	53435547
chr10	58652543	58652763
chr10	59714570	59714770
chr10	59885415	59885670
chr10	59958741	59958909
chr10	60077782	60077967
chr10	60262497	60262662
chr10	60739924	60740137
chr10	61233318	61233497
chr10	61336743	61336948
chr10	61854805	61854988
chr10	62306650	62306949
chr10	63086349	63086624
chr10	67016775	67017132
chr10	67756221	67756455
chr10	67804414	67804798
chr10	68527687	68528027
chr10	69254547	69254770
chr10	69259233	69259450
chr10	69756642	69756853
chr10	70599010	70599247
chr10	75078864	75079053
chr10	75125714	75125884
chr10	75187402	75187616
chr10	75411368	75411567
chr10	77230028	77230330
chr10	78086829	78087128
chr10	78406388	78406739
chr10	80218390	80218679
chr10	80545023	80545565
chr10	80792596	80793002
chr10	81464413	81464664
chr10	81597395	81597574
